sla_event_id,ticket_id,sla_policy_name,metric,sla_applied_at,target,in_business_hours,sla_breach_at,sla_elapsed_time,is_active_sla,is_sla_breach,ticket_group,ticket_brand,ticket_form,requester_organization,ticket_channel
1000,153305,Dunder Mifflin SLA - Support,next_reply_time,2023-07-19 11:38:31.000000,120,FALSE,2023-07-19 13:38:31.000000,88,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Starry Night Campgrounds,web
1001,156559,Sabre Tickets - Support,next_reply_time,2023-08-10 11:51:50.000000,120,FALSE,2023-08-10 13:51:50.000000,1,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,NatureWalk Shoes,web
1002,153744,Sabre Tickets - Support,next_reply_time,2023-07-24 13:59:39.000000,120,FALSE,2023-07-24 15:59:39.000000,0,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Phoenix Motors,web
1003,152776,Sabre Tickets - Support,next_reply_time,2023-07-14 09:38:48.000000,120,FALSE,2023-07-14 11:38:48.000000,4,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Olive Groves Caterers,web
1004,153842,Sabre Tickets - Support,next_reply_time,2023-07-20 10:57:07.000000,120,FALSE,2023-07-20 12:57:07.000000,18,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Evergreen Landscapes,web
1005,157531,Paper Tier 5 SLA - Support,next_reply_time,2023-08-11 07:53:38.000000,120,FALSE,2023-08-11 09:53:38.000000,3,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,BrightMinds Academy,web
1006,152158,Paper Tier 5 SLA - Support,next_reply_time,2023-07-13 19:17:53.000000,120,FALSE,2023-07-13 21:17:53.000000,5,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Regal Furnishings,web
1007,154980,Paper Tier 5 SLA - Support,next_reply_time,2023-08-02 15:31:48.000000,120,FALSE,2023-08-02 17:31:48.000000,61,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Noble Tech Innovations,web
1008,157295,Paper Tier 5 SLA - Support,next_reply_time,2023-08-10 20:02:31.000000,120,FALSE,2023-08-10 22:02:31.000000,7,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FreshWave Juiceries,web
1009,150602,Sabre Tickets - Support,next_reply_time,2023-07-10 12:35:27.000000,120,TRUE,2023-07-10 14:35:27.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Nova Education Centers,web
1010,152157,Sabre Tickets - Support,next_reply_time,2023-07-11 19:43:06.000000,120,FALSE,2023-07-11 21:43:06.000000,87,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,LightSpeed Delivery,web
1011,153744,Sabre Tickets - Support,next_reply_time,2023-07-24 18:31:36.000000,120,FALSE,2023-07-24 20:31:36.000000,23,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,ClearView Optics,web
1012,152421,Paper Tier 5 SLA - Support,next_reply_time,2023-07-14 14:07:19.000000,120,FALSE,2023-07-14 16:07:19.000000,4,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Harmony Healthcare,web
1013,153447,Paper Tier 5 SLA - Support,next_reply_time,2023-07-18 20:14:50.000000,120,FALSE,2023-07-18 22:14:50.000000,8,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,web
1014,157679,Paper Tier 5 SLA - Support,next_reply_time,2023-08-11 08:17:49.000000,120,TRUE,2023-08-11 10:17:49.000000,2,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Golden Grains Bakeries,web
1015,157213,Dunder Mifflin SLA - Support,next_reply_time,2023-08-09 15:38:21.000000,120,TRUE,2023-08-09 17:38:21.000000,5,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,web
1016,156458,Dunder Mifflin SLA - Support,next_reply_time,2023-08-03 18:20:33.000000,120,TRUE,2023-08-03 20:20:33.000000,2,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Echo Music Studios,web
1017,150855,Sabre Tickets - Support,next_reply_time,2023-07-03 15:54:59.000000,120,TRUE,2023-07-03 17:54:59.000000,23,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Golden Grains Bakeries,web
1018,155510,Sabre Tickets - Support,next_reply_time,2023-07-29 19:47:42.000000,120,TRUE,2023-07-29 21:47:42.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Urban Design Studios,web
1019,152421,Paper Tier 5 SLA - Support,next_reply_time,2023-07-21 19:04:27.000000,120,TRUE,2023-07-21 21:04:27.000000,112,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,GlobalTech Appliances,web
1020,154994,Paper Tier 5 SLA - Support,next_reply_time,2023-07-27 08:50:43.000000,120,FALSE,2023-07-27 10:50:43.000000,1,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Radiant Beauty Salons,web
1021,152699,Paper Tier 5 SLA - Support,next_reply_time,2023-07-21 17:58:57.000000,120,FALSE,2023-07-21 19:58:57.000000,3,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,LightSpeed Delivery,web
1022,157442,Dunder Mifflin SLA - Support,next_reply_time,2023-08-10 04:15:35.000000,120,FALSE,2023-08-10 06:15:35.000000,0,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Metro Daily News,web
1023,155758,Dunder Mifflin SLA - Support,next_reply_time,2023-08-01 19:48:02.000000,120,FALSE,2023-08-01 21:48:02.000000,43,FALSE,FALSE,Assistant to the Regional Manager Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Nova Education Centers,web
1024,157235,Sabre Tickets - Support,next_reply_time,2023-08-09 12:49:17.000000,120,TRUE,2023-08-09 14:49:17.000000,32,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Pulse Advertising Agency,web
1025,155706,Sabre Tickets - Support,next_reply_time,2023-08-10 13:51:53.000000,120,FALSE,2023-08-10 15:51:53.000000,56,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Noble Tech Innovations,web
1026,155706,Sabre Tickets - Support,next_reply_time,2023-08-10 15:31:23.000000,120,TRUE,2023-08-10 17:31:23.000000,0,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Elegant Events Planners,web
1027,155706,Sabre Tickets - Support,next_reply_time,2023-08-03 23:11:57.000000,120,TRUE,2023-08-04 01:11:57.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Crestway Hotels,web
1028,150771,Sabre Tickets - Support,next_reply_time,2023-07-03 05:05:42.000000,120,FALSE,2023-07-03 07:05:42.000000,13,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Galactic Toys,web
1029,154198,Paper Tier 5 SLA - Support,next_reply_time,2023-07-24 14:50:53.000000,120,TRUE,2023-07-24 16:50:53.000000,1,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Galactic Toys,web
1030,153214,Paper Tier 5 SLA - Support,next_reply_time,2023-07-19 18:43:06.000000,120,TRUE,2023-07-19 20:43:06.000000,41,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,DreamSpace Interiors,web
1031,156770,Sabre Tickets - Support,next_reply_time,2023-08-06 03:59:56.000000,120,FALSE,2023-08-06 05:59:56.000000,5,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Galactic Toys,web
1032,153744,Sabre Tickets - Support,next_reply_time,2023-07-24 07:32:39.000000,120,TRUE,2023-07-24 09:32:39.000000,1,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Echo Music Studios,web
1033,152743,Sabre Tickets - Support,next_reply_time,2023-07-14 03:04:18.000000,120,TRUE,2023-07-14 05:04:18.000000,1,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Galactic Toys,web
1034,154883,Paper Tier 5 SLA - Support,next_reply_time,2023-08-01 15:19:25.000000,120,TRUE,2023-08-01 17:19:25.000000,20,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Regal Furnishings,web
1035,152878,Paper Tier 5 SLA - Support,next_reply_time,2023-07-14 19:14:57.000000,120,FALSE,2023-07-14 21:14:57.000000,52,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crestway Hotels,web
1036,157758,Paper Tier 5 SLA - Support,next_reply_time,2023-08-12 17:45:35.000000,120,TRUE,2023-08-12 19:45:35.000000,25,FALSE,FALSE,Assistant to the Regional Manager Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,GlobalTech Appliances,web
1037,151763,Dunder Mifflin SLA - Support,next_reply_time,2023-07-10 06:34:39.000000,120,TRUE,2023-07-10 08:34:39.000000,24,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,web
1038,145374,Dunder Mifflin SLA - Support,next_reply_time,2023-07-07 10:03:00.000000,120,TRUE,2023-07-07 12:03:00.000000,64,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Metro Daily News,web
1039,152327,Sabre Tickets - Support,next_reply_time,2023-07-14 12:41:50.000000,120,FALSE,2023-07-14 14:41:50.000000,10,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,FutureSoft Developers,web
1040,155706,Sabre Tickets - Support,next_reply_time,2023-08-08 20:10:12.000000,120,TRUE,2023-08-08 22:10:12.000000,5,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,FutureSoft Developers,web
1041,157535,Sabre Tickets - Support,next_reply_time,2023-08-10 14:42:05.000000,120,FALSE,2023-08-10 16:42:05.000000,5,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Elegant Events Planners,web
1042,155504,Sabre Tickets - Support,next_reply_time,2023-07-29 16:23:33.000000,120,TRUE,2023-07-29 18:23:33.000000,4,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Cloud 9 Airlines,web
1043,151730,Sabre Tickets - Support,next_reply_time,2023-07-08 09:07:35.000000,120,TRUE,2023-07-08 11:07:35.000000,2,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Rainbow Textiles,web
1044,151765,Sabre Tickets - Support,next_reply_time,2023-07-09 18:13:55.000000,120,TRUE,2023-07-09 20:13:55.000000,1,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Radiant Beauty Salons,web
1045,155389,Sabre Tickets - Support,next_reply_time,2023-07-28 21:22:42.000000,120,TRUE,2023-07-28 23:22:42.000000,13,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Palm Grove Resorts,web
1046,155703,Sabre Tickets - Support,next_reply_time,2023-07-31 17:02:46.000000,120,TRUE,2023-07-31 19:02:46.000000,44,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Rainbow Textiles,web
1047,155706,Sabre Tickets - Support,next_reply_time,2023-07-31 18:07:39.000000,120,FALSE,2023-07-31 20:07:39.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Atlas Travels,web
1048,150602,Sabre Tickets - Support,next_reply_time,2023-07-13 12:50:08.000000,120,TRUE,2023-07-13 14:50:08.000000,63,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Phoenix Motors,web
1049,154260,Sabre Tickets - Support,next_reply_time,2023-07-25 11:47:43.000000,120,FALSE,2023-07-25 13:47:43.000000,47,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Palm Grove Resorts,web
1050,152985,Sabre Tickets - Support,next_reply_time,2023-07-16 19:26:26.000000,120,FALSE,2023-07-16 21:26:26.000000,82,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Quasar Electronics,web
1051,151755,Sabre Tickets - Support,next_reply_time,2023-07-09 10:39:40.000000,120,FALSE,2023-07-09 12:39:40.000000,2,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Atlas Travels,web
1052,150771,Sabre Tickets - Support,next_reply_time,2023-07-03 08:31:11.000000,120,FALSE,2023-07-03 10:31:11.000000,7,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Vintage Vino Wineries,web
1053,155457,Paper Tier 5 SLA - Support,next_reply_time,2023-08-03 17:39:16.000000,120,TRUE,2023-08-03 19:39:16.000000,0,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Majestic Jewelers,web
1054,155795,Paper Tier 5 SLA - Support,next_reply_time,2023-08-01 21:05:27.000000,120,FALSE,2023-08-01 23:05:27.000000,5,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
1055,155290,Paper Tier 5 SLA - Support,next_reply_time,2023-07-28 14:04:42.000000,120,TRUE,2023-07-28 16:04:42.000000,7,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NexaHome Furniture,web
1056,157213,Dunder Mifflin SLA - Support,next_reply_time,2023-08-09 02:04:08.000000,120,TRUE,2023-08-09 04:04:08.000000,31,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FutureSoft Developers,web
1057,152153,Dunder Mifflin SLA - Support,next_reply_time,2023-07-11 22:22:02.000000,120,TRUE,2023-07-12 00:22:02.000000,64,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Noble Tech Innovations,web
1058,152327,Sabre Tickets - Support,next_reply_time,2023-07-13 10:13:20.000000,120,TRUE,2023-07-13 12:13:20.000000,1,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Radiant Beauty Salons,web
1059,153871,Sabre Tickets - Support,next_reply_time,2023-07-20 14:30:57.000000,120,TRUE,2023-07-20 16:30:57.000000,4,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Phoenix Motors,web
1060,157770,Sabre Tickets - Support,next_reply_time,2023-08-11 15:02:18.000000,120,FALSE,2023-08-11 17:02:18.000000,24,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Cloud 9 Airlines,web
1061,154260,Sabre Tickets - Support,next_reply_time,2023-07-24 13:31:36.000000,120,TRUE,2023-07-24 15:31:36.000000,2,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Palm Grove Resorts,web
1062,151730,Sabre Tickets - Support,next_reply_time,2023-07-08 14:33:56.000000,120,FALSE,2023-07-08 16:33:56.000000,30,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Elegant Events Planners,web
1063,151755,Sabre Tickets - Support,next_reply_time,2023-07-09 08:18:55.000000,120,FALSE,2023-07-09 10:18:55.000000,0,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Regal Furnishings,web
1064,155457,Paper Tier 5 SLA - Support,next_reply_time,2023-08-01 18:46:08.000000,120,FALSE,2023-08-01 20:46:08.000000,2,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Phoenix Motors,web
1065,155457,Paper Tier 5 SLA - Support,next_reply_time,2023-08-01 15:20:34.000000,120,TRUE,2023-08-01 17:20:34.000000,5,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,CityView Real Estates,web
1066,152699,Paper Tier 5 SLA - Support,next_reply_time,2023-07-14 13:27:03.000000,120,TRUE,2023-07-14 15:27:03.000000,75,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
1067,142736,Paper Tier 5 SLA - Support,next_reply_time,2023-07-03 16:01:00.000000,120,FALSE,2023-07-03 18:01:00.000000,60,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elite Fitness Centers,web
1068,155280,Paper Tier 5 SLA - Support,next_reply_time,2023-07-28 09:00:02.000000,120,TRUE,2023-07-28 11:00:02.000000,9,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NatureWalk Shoes,web
1069,155758,Dunder Mifflin SLA - Support,next_reply_time,2023-07-31 18:53:37.000000,120,FALSE,2023-07-31 20:53:37.000000,10,FALSE,FALSE,Assistant to the Regional Manager Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elite Fitness Centers,web
1070,155697,Sabre Tickets - Support,next_reply_time,2023-08-02 10:33:13.000000,120,FALSE,2023-08-02 12:33:13.000000,4,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Crestway Hotels,web
1071,155706,Sabre Tickets - Support,next_reply_time,2023-08-07 15:19:22.000000,120,FALSE,2023-08-07 17:19:22.000000,18,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Vintage Vino Wineries,web
1072,155706,Sabre Tickets - Support,next_reply_time,2023-08-01 20:52:52.000000,120,FALSE,2023-08-01 22:52:52.000000,51,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,FreshWave Juiceries,web
1073,152932,Sabre Tickets - Support,next_reply_time,2023-07-15 18:56:17.000000,120,FALSE,2023-07-15 20:56:17.000000,14,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Radiant Beauty Salons,web
1074,152985,Sabre Tickets - Support,next_reply_time,2023-07-17 09:57:36.000000,120,TRUE,2023-07-17 11:57:36.000000,6,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,FutureSoft Developers,web
1075,156068,Sabre Tickets - Support,next_reply_time,2023-08-02 16:12:56.000000,120,FALSE,2023-08-02 18:12:56.000000,24,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Vista Cinemas,web
1076,147133,Paper Tier 5 SLA - Support,next_reply_time,2023-07-13 20:17:03.000000,120,TRUE,2023-07-13 22:17:03.000000,14,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NexaHome Furniture,email
1077,157213,Dunder Mifflin SLA - Support,next_reply_time,2023-08-09 17:08:25.000000,120,FALSE,2023-08-09 19:08:25.000000,10,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crystal Clear Cleaners,web
1078,151737,Dunder Mifflin SLA - Support,next_reply_time,2023-07-11 15:18:10.000000,120,FALSE,2023-07-11 17:18:10.000000,98,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Phoenix Motors,web
1079,155703,Sabre Tickets - Support,next_reply_time,2023-07-31 19:05:40.000000,120,TRUE,2023-07-31 21:05:40.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,BrightMinds Academy,web
1080,155706,Sabre Tickets - Support,next_reply_time,2023-08-08 16:58:06.000000,120,TRUE,2023-08-08 18:58:06.000000,2,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Omega Financial Solutions,web
1081,156770,Sabre Tickets - Support,next_reply_time,2023-08-06 03:25:07.000000,120,TRUE,2023-08-06 05:25:07.000000,2,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,SkyHigh Constructions,web
1082,153744,Sabre Tickets - Support,next_reply_time,2023-07-21 18:55:33.000000,120,FALSE,2023-07-21 20:55:33.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Starry Night Campgrounds,web
1083,152985,Sabre Tickets - Support,next_reply_time,2023-07-17 06:22:18.000000,120,FALSE,2023-07-17 08:22:18.000000,96,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,BlueWave Marine Supplies,web
1084,154298,Sabre Tickets - Support,next_reply_time,2023-07-24 12:54:20.000000,120,TRUE,2023-07-24 14:54:20.000000,6,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,King's Coffee Roasters,web
1085,155087,Sabre Tickets - Support,next_reply_time,2023-07-27 16:46:56.000000,120,FALSE,2023-07-27 18:46:56.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Radiant Beauty Salons,web
1086,156624,Sabre Tickets - Support,next_reply_time,2023-08-04 15:17:14.000000,120,TRUE,2023-08-04 17:17:14.000000,59,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,ClearView Optics,web
1087,154994,Paper Tier 5 SLA - Support,next_reply_time,2023-07-31 14:20:57.000000,120,FALSE,2023-07-31 16:20:57.000000,11,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Summit Sports Gear,web
1088,155706,Sabre Tickets - Support,next_reply_time,2023-08-01 22:10:37.000000,120,TRUE,2023-08-02 00:10:37.000000,2,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Noble Tech Innovations,web
1089,155504,Sabre Tickets - Support,next_reply_time,2023-07-29 16:57:56.000000,120,TRUE,2023-07-29 18:57:56.000000,3,FALSE,FALSE,Scott's Totts Complaints,Dunder Mifflin Support,Sabre Ticket Form,Stellar Sky Airlines,web
